Outlet,YEARWK,Temp,Gas_price_in_dollars,Consumer_price_Index,UnEmployment_rate
25,201327,72.31,3.704,143.6019205,NA
25,201328,73.14,3.704,143.6653157,NA
25,201329,78.78,3.827,143.7320173,NA
25,201330,69.77,3.894,143.8000415,NA
26,201006,10.6,2.878,143.8680657,8.488
26,201007,19.19,2.861,143.9360899,8.488
26,201008,23.67,2.837,143.9815995,8.488
26,201009,28.37,2.843,143.9708227,8.488
26,201010,29.65,2.856,143.9600459,8.488
26,201011,32.15,2.895,143.9492691,8.488
26,201012,36.39,2.924,143.9601382,8.488
26,201013,36.31,2.921,144.0251221,8.488
26,201014,37.58,2.916,144.090106,8.512
26,201015,51.18,2.939,144.1550899,8.512
26,201016,37.65,2.975,144.2200737,8.512
26,201017,40.73,2.985,144.2200737,8.512
26,201018,41.61,3.025,144.2200737,8.512
26,201019,55.77,3.071,127.4420645,8.512
26,201020,40.13,3.073,127.4962581,8.512
26,201021,51.86,3.051,127.5262857,8.512
26,201022,62.7,2.996,127.5522857,8.512
26,201023,59.51,2.947,127.5782857,8.512
26,201024,52.67,2.92,127.6042857,8.512
26,201025,54.67,2.895,127.6066452,8.512
26,201026,64.83,2.9,127.6050645,8.512
26,201027,59.95,2.905,127.6034839,8.445
26,201028,72.13,2.896,127.6019032,8.445
26,201029,68.71,2.886,127.5621,8.445
26,201030,66.45,2.874,127.4713333,8.445
26,201031,64.84,2.882,127.3805667,8.445
26,201032,63.98,2.882,127.2898,8.445
26,201033,62.63,2.9,127.2085484,8.445
26,201034,63.73,2.886,127.1843871,8.445
26,201035,58.28,2.86,127.1602258,8.445
26,201036,67.98,2.825,127.1360645,8.445
26,201037,55.87,2.807,127.1119032,8.445
26,201038,51.13,2.806,127.114,8.445
26,201039,53.52,2.808,127.1266,8.445
26,201040,58.85,2.807,127.1392,8.149
26,201041,47.86,2.866,127.1518,8.149
26,201042,40.98,2.968,127.1498065,8.149
26,201043,37.18,3.009,127.1283548,8.149
26,201044,41.35,3.028,127.1069032,8.149
26,201045,31.56,3.028,127.0854516,8.149
26,201046,38.56,3.051,127.064,8.149
26,201047,37.78,3.12,127.0766452,8.149
26,201048,29.16,3.16,127.0892903,8.149
26,201049,28.78,3.155,127.1019355,8.149
26,201050,17.65,3.222,127.1145806,8.149
26,201051,21.66,3.229,127.1454667,8.149
26,201052,22.86,3.24,127.1900333,8.149
26,201101,19.78,3.267,127.2346,8.149
26,201102,22.18,3.283,127.2791667,7.907
26,201103,17.75,3.305,127.3266774,7.907
26,201104,14.03,3.322,127.3815484,7.907
26,201105,6.59,3.333,127.4364194,7.907
26,201106,12.22,3.33,127.4912903,7.907
26,201107,16.17,3.345,127.5461613,7.907
26,201108,20.68,3.353,127.6072,7.907
26,201109,17.35,3.371,127.6692667,7.907
26,201110,15.36,3.527,127.7313333,7.907
26,201111,29.18,3.69,127.7934,7.907
26,201112,32.81,3.724,127.8794839,7.907
26,201113,24.04,3.714,127.9835806,7.907
26,201114,24.04,3.728,128.0876774,7.818
26,201115,30.14,3.81,128.1917742,7.818
26,201116,40.51,3.913,128.3009355,7.818
26,201117,34.86,4.009,128.4404839,7.818
26,201118,48.22,4.078,128.5800323,7.818
26,201119,46.05,4.168,128.7195806,7.818
26,201120,49.25,4.185,128.859129,7.818
26,201121,49.91,4.191,128.99525,7.818
26,201122,57.79,4.124,129.13,7.818
26,201123,61.54,4.063,129.26475,7.818
26,201124,60.9,4.014,129.3995,7.818
26,201125,55.55,3.963,129.5121935,7.818
26,201126,57.99,3.941,129.6160645,7.818
26,201127,60.94,3.905,129.7199355,7.767
26,201128,64.39,3.874,129.8238065,7.767
26,201129,65.48,3.917,129.9107333,7.767
26,201130,70.57,3.972,129.9553,7.767
26,201131,64.37,3.988,129.9998667,7.767
26,201132,64.21,3.993,130.0444333,7.767
26,201133,64.04,3.97,130.089,7.767
26,201134,61.63,3.91,130.0756774,7.767
26,201135,62.15,3.886,130.0623548,7.767
26,201136,60.72,3.874,130.0490323,7.767
26,201137,62.03,3.899,130.0357097,7.767
26,201138,56.24,3.899,130.0432,7.767
26,201139,51.77,3.848,130.0663,7.767
26,201140,60.47,3.774,130.0894,7.767
26,201141,47.89,3.723,130.1125,7.598
26,201142,54.96,3.673,130.1338387,7.598
26,201143,46.28,3.708,130.1507742,7.598
26,201144,36.11,3.694,130.1677097,7.598
26,201145,32.75,3.676,130.1846452,7.598
26,201146,41.13,3.66,130.2015806,7.598
26,201147,38.83,3.661,130.2405806,7.598
26,201148,32.12,3.626,130.2832581,7.598
26,201149,37.79,3.591,130.3259355,7.598
26,201150,35.29,3.56,130.3686129,7.598
26,201151,29.29,3.535,130.4306,7.598
26,201152,23.58,3.503,130.5183333,7.598
26,201153,19.85,3.492,130.6060667,7.598
26,201201,23.99,3.529,130.6938,7.467
26,201202,26.6,3.613,130.7706452,7.467
26,201203,16.27,3.632,130.7821613,7.467
26,201204,25.21,3.658,130.7936774,7.467
26,201205,26.29,3.723,130.8051935,7.467
26,201206,24.94,3.745,130.8167097,7.467
26,201207,24.95,3.793,130.8268333,7.467
26,201208,29.11,3.841,130.8364,7.467
26,201209,23.54,3.917,130.8459667,7.467
26,201210,30.08,3.966,130.8555333,7.467
26,201211,36.11,3.957,130.8980645,7.467
26,201212,51.02,3.979,130.9845484,7.467
26,201213,34.38,4.011,131.0710323,7.467
26,201214,34.4,4.047,131.1575161,7.489
26,201215,37.95,4.115,131.244,7.489
26,201216,51.86,4.136,131.2792258,7.489
26,201217,44.65,4.113,131.3144516,7.489
26,201218,41.34,4.081,131.3496774,7.489
26,201219,48.16,4.037,131.3849032,7.489
26,201220,53.6,3.989,131.4546207,7.489
26,201221,59.25,3.94,131.5502069,7.489
26,201222,59.56,3.888,131.6457931,7.489
26,201223,50.48,3.836,131.7413793,7.489
26,201224,58.89,3.773,131.8261935,7.489
26,201225,64.09,3.719,131.8966452,7.489
26,201226,61.76,3.667,131.9670968,7.489
26,201227,65.99,3.628,132.0375484,7.405
26,201228,65.52,3.651,132.108,7.405
26,201229,67.8,3.7,132.1173333,7.405
26,201230,65.17,3.791,132.1266667,7.405
26,201231,66.65,3.788,132.136,7.405
26,201232,68.06,3.862,132.1453333,7.405
26,201233,66.59,3.93,132.0983226,7.405
26,201234,63.13,3.964,132.0287742,7.405
26,201235,64.74,3.974,131.9592258,7.405
26,201236,62.63,4.011,131.8896774,7.405
26,201237,58.74,4.078,131.8295333,7.405
26,201238,53.73,4.146,131.7929,7.405
26,201239,51.71,4.108,131.7562667,7.405
26,201240,55.12,4.117,131.7196333,7.138
26,201241,46.24,4.119,131.683,7.138
26,201242,44.56,4.09,131.7012903,7.138
26,201243,48,4.007,131.7195806,7.138
26,201244,49.72,3.907,131.737871,7.138
26,201245,33.77,3.882,131.7561613,7.138
26,201246,39.28,3.844,131.7909677,7.138
26,201247,34.99,3.817,131.8381613,7.138
26,201248,25.76,3.803,131.8853548,7.138
26,201249,33.31,3.769,131.9325484,7.138
26,201250,31.67,3.729,131.9776667,7.138
26,201251,30.48,3.664,132.0103333,7.138
26,201252,24.78,3.65,132.043,7.138
26,201301,12.22,3.667,132.0756667,7.097
26,201302,23.06,3.685,132.1083333,7.097
26,201303,26.81,3.683,132.1499677,7.097
26,201304,7.32,3.669,132.1930968,7.097
26,201305,22.51,3.698,132.2362258,7.097
26,201306,13.19,3.845,132.2793548,7.097
26,201307,20.73,3.897,132.3258,7.097
26,201308,19.62,3.956,132.3766667,7.097
26,201309,27.54,3.975,132.4275333,7.097
26,201310,27.67,3.958,132.4784,7.097
26,201311,31.24,3.933,132.537,7.097
26,201312,19.24,3.909,132.642,7.097
26,201313,29.35,3.886,132.747,7.097
26,201314,30.47,3.862,132.852,6.884
26,201315,35,3.813,132.957,6.884
26,201316,41.6,3.768,133.030871,6.884
26,201317,41.1,3.716,133.0922903,6.884
26,201318,48.35,3.691,133.1537097,NA
26,201319,52.8,3.693,133.215129,NA
26,201320,48.49,3.72,133.2725714,NA
26,201321,53.03,3.744,133.3200714,NA
26,201322,51.95,3.758,133.3675714,NA
26,201323,58.93,3.75,133.4150714,NA
26,201324,55.51,3.757,133.4668065,NA
26,201325,57.07,3.763,133.529129,NA
26,201326,63.58,3.763,133.5914516,NA
26,201327,66.34,3.733,133.6537742,NA
26,201328,67.03,3.735,133.7160968,NA
26,201329,71.14,3.893,133.7160968,NA
26,201330,64.12,3.969,133.7160968,NA
27,201006,28.24,3.044,132.5279032,8.237
27,201007,30.86,3.03,132.5866129,8.237
27,201008,33.49,2.999,132.637,8.237
27,201009,37.05,3,132.686,8.237
27,201010,39.12,3.009,132.735,8.237
27,201011,47.03,3.028,132.784,8.237
27,201012,50.09,3.05,132.8242903,8.237
27,201013,53.39,3.053,132.863129,8.237
27,201014,47.95,3.047,132.9019677,8.058
27,201015,63.67,3.082,132.9408065,8.058
27,201016,56,3.1,132.9809,8.058
27,201017,54.96,3.111,133.0226667,8.058
27,201018,54.6,3.132,133.0644333,8.058
27,201019,70.07,3.185,133.1062,8.058
27,201020,54.87,3.202,133.152129,8.058
27,201021,64.36,3.186,133.2230323,8.058
27,201022,68.93,3.136,133.2939355,8.058
27,201023,75.34,3.096,133.3648387,8.058
27,201024,69.95,3.062,133.4357419,8.058
27,201025,71.05,3.032,133.4733333,8.058
27,201026,79.07,3.048,133.4976,8.058
27,201027,77.3,3.048,133.5218667,7.982
27,201028,83.74,3.03,133.5461333,7.982
27,201029,79.31,3.023,133.5667742,7.982
27,201030,82.61,3.014,133.5825806,7.982
27,201031,80.83,3.022,133.5983871,7.982
27,201032,78.5,3.032,133.6141935,7.982
27,201033,78.41,3.013,133.63,7.982
27,201034,76.21,3.003,133.6616129,7.982
27,201035,71.36,2.975,133.6932258,7.982
27,201036,79.57,2.95,133.7248387,7.982
27,201037,71.43,2.927,133.7564516,7.982
27,201038,65.55,2.936,133.7670667,7.982
27,201039,68.13,2.927,133.7619333,7.982
27,201040,71.24,2.93,133.7568,8.021
27,201041,58.83,2.993,133.7516667,8.021
27,201042,59.43,3.089,133.7633548,8.021
27,201043,53.87,3.139,133.8170968,8.021
27,201044,62.07,3.145,133.8708387,8.021
27,201045,46.96,3.139,133.9245806,8.021
27,201046,46.95,3.155,133.9783226,8.021
27,201047,51.86,3.228,133.9172,8.021
27,201048,47.72,3.276,133.8369333,8.021
27,201049,42.86,3.29,133.7566667,8.021
27,201050,31.88,3.345,133.6764,8.021
27,201051,32.67,3.391,133.6804516,8.021
27,201052,32.39,3.399,133.7477419,8.021
27,201101,30.64,3.426,133.8150323,8.021
27,201102,35.47,3.441,133.8823226,7.827
27,201103,26.75,3.457,133.9510645,7.827
27,201104,31.18,3.481,134.0285161,7.827
27,201105,24.69,3.492,134.1059677,7.827
27,201106,29.75,3.49,134.1834194,7.827
27,201107,31.5,3.506,134.260871,7.827
27,201108,40.37,3.51,134.3701429,7.827
27,201109,34.1,3.542,134.4921429,7.827
27,201110,38.04,3.695,134.6141429,7.827
27,201111,44.69,3.842,134.7361429,7.827
27,201112,47.7,3.886,134.8492258,7.827
27,201113,41.16,3.879,134.9587419,7.827
27,201114,38.32,3.901,135.0682581,7.725
27,201115,47.92,3.985,135.1777742,7.725
27,201116,53.29,4.071,135.2784667,7.725
27,201117,51.07,4.151,135.3571,7.725
27,201118,62.76,4.207,135.4357333,7.725
27,201119,57.53,4.282,135.5143667,7.725
27,201120,61.12,4.301,135.593,7.725
27,201121,61.27,4.292,135.6803871,7.725
27,201122,67.48,4.224,135.7677742,7.725
27,201123,75.22,4.159,135.8551613,7.725
27,201124,74.31,4.115,135.9425484,7.725
27,201125,68.08,4.079,136.0837333,7.725
27,201126,73.07,4.054,136.2652667,7.725
27,201127,74.81,4.006,136.4468,7.85
27,201128,77.92,3.976,136.6283333,7.85
27,201129,78.88,4.005,136.7837419,7.85
27,201130,83.33,4.062,136.8738387,7.85
27,201131,80.46,4.094,136.9639355,7.85
27,201132,79.19,4.11,137.0540323,7.85
27,201133,77.72,4.085,137.144129,7.85
27,201134,74.02,4.032,137.183129,7.85
27,201135,73.93,3.996,137.2136129,7.85
27,201136,72.49,3.969,137.2440968,7.85
27,201137,71.98,4.02,137.2745806,7.85
27,201138,70.7,4.027,137.3145,7.85
27,201139,64.66,3.989,137.367,7.85
27,201140,71.97,3.948,137.4195,7.85
27,201141,57.96,3.865,137.472,7.906
27,201142,65.83,3.834,137.5150968,7.906
27,201143,60.67,3.847,137.5017742,7.906
27,201144,52.86,3.847,137.4884516,7.906
27,201145,45.51,3.828,137.475129,7.906
27,201146,50.74,3.809,137.4618065,7.906
27,201147,52.47,3.807,137.4666667,7.906
27,201148,48.93,3.779,137.4788,7.906
27,201149,51.6,3.756,137.4909333,7.906
27,201150,47.33,3.717,137.5030667,7.906
27,201151,41.73,3.701,137.5335161,7.906
27,201152,42.64,3.677,137.5883871,7.906
27,201153,38.9,3.656,137.6432581,7.906
27,201201,36.85,3.675,137.698129,8.009
27,201202,42.35,3.756,137.753,8.009
27,201203,31.4,3.795,137.8564194,8.009
27,201204,38.01,3.827,137.9598387,8.009
27,201205,43.57,3.886,138.0632581,8.009
27,201206,38.91,3.916,138.1666774,8.009
27,201207,38.29,3.964,138.2583103,8.009
27,201208,42.79,4.007,138.3411034,8.009
27,201209,41.12,4.073,138.4238966,8.009
27,201210,45.37,4.111,138.5066897,8.009
27,201211,50.65,4.111,138.5843871,8.009
27,201212,58.35,4.144,138.6552903,8.009
27,201213,50.45,4.188,138.7261935,8.009
27,201214,49.78,4.233,138.7970968,8.253
27,201215,53.27,4.277,138.868,8.253
27,201216,63.67,4.26,138.9230667,8.253
27,201217,53.38,4.253,138.9781333,8.253
27,201218,54.73,4.214,139.0332,8.253
27,201219,60.02,4.145,139.0882667,8.253
27,201220,66.2,4.119,139.1065806,8.253
27,201221,65.82,4.069,139.1101935,8.253
27,201222,74.45,4.005,139.1138065,8.253
27,201223,65.1,3.961,139.1174194,8.253
27,201224,70.57,3.876,139.1295333,8.253
27,201225,74.28,3.812,139.1629,8.253
27,201226,74.99,3.757,139.1962667,8.253
27,201227,83.13,3.736,139.2296333,8.239
27,201228,80,3.779,139.263,8.239
27,201229,79.69,3.822,139.2331935,8.239
27,201230,77.06,3.91,139.2033871,8.239
27,201231,76.27,3.909,139.1735806,8.239
27,201232,79.49,3.953,139.1437742,8.239
27,201233,77.56,4.053,139.1857097,8.239
27,201234,73.98,4.087,139.2814516,8.239
27,201235,76.05,4.116,139.3771935,8.239
27,201236,77.05,4.166,139.4729355,8.239
27,201237,69.77,4.178,139.5673,8.239
27,201238,67.15,4.293,139.6534,8.239
27,201239,65.97,4.248,139.7395,8.239
27,201240,65.55,4.241,139.8256,8
27,201241,56.45,4.276,139.9117,8
27,201242,57.58,4.243,139.8336129,8
27,201243,60.04,4.161,139.7281613,8
27,201244,55.49,4.06,139.6227097,8
27,201245,42.11,4.037,139.5172581,8
27,201246,47.71,4.032,139.4473,8
27,201247,44.68,4.068,139.4246667,8
27,201248,40,4.056,139.4020333,8
27,201249,45.18,4.01,139.3794,8
27,201250,44.92,3.959,139.3685484,8
27,201251,44.7,3.906,139.4283871,8
27,201252,37.1,3.875,139.4882258,8
27,201301,33.28,3.884,139.5480645,7.945
27,201302,40.54,3.892,139.6079032,7.945
27,201303,41.62,3.888,139.6701613,7.945
27,201304,27.5,3.87,139.7333871,7.945
27,201305,35.22,3.896,139.7966129,7.945
27,201306,29.72,4.035,139.8598387,7.945
27,201307,36.18,4.096,139.9004286,7.945
27,201308,32.57,4.135,139.8844286,7.945
27,201309,40.95,4.169,139.8684286,7.945
27,201310,37.16,4.135,139.8524286,7.945
27,201311,43,4.119,139.8597742,7.945
27,201312,36.48,4.089,139.9254839,7.945
27,201313,42.58,4.073,139.9911935,7.945
27,201314,44.83,4.044,140.0569032,7.697
27,201315,54.33,4.004,140.1226129,7.697
27,201316,54.7,3.966,140.1226129,7.697
27,201317,51.93,3.896,140.1226129,7.697
27,201318,56.88,3.865,211.7526053,NA
27,201319,58.43,3.852,211.8979935,NA
27,201320,61.11,3.88,211.9451605,NA
27,201321,66.24,3.883,211.9759573,NA
27,201322,65.7,3.898,212.0067542,NA
27,201323,70.58,3.882,212.037551,NA
27,201324,68.69,3.885,211.8733316,NA
27,201325,71.81,3.883,211.6766095,NA
27,201326,78.39,3.89,211.4798874,NA
27,201327,78.46,3.868,211.2831653,NA
27,201328,81.79,3.881,211.1495463,NA
27,201329,84.41,4.003,211.1000648,NA
27,201330,78.06,4.041,211.0505833,NA
28,201006,50.52,3.052,211.0011018,13.975
28,201007,48.92,3.036,210.9984585,13.975
28,201008,55.88,3.005,211.2768443,13.975
28,201009,51.28,2.915,211.5552301,13.975
28,201010,54.82,3.077,211.833616,13.975
28,201011,51.16,3.015,212.1120018,13.975
28,201012,60.62,3.144,212.1096543,13.975
28,201013,61.11,3.173,211.9950134,13.975
28,201014,60.89,3.176,211.8803726,14.099
28,201015,60.3,3.18,211.7657317,14.099
28,201016,66,3.199,211.7577954,14.099
28,201017,65.6,3.14,211.8921319,14.099
28,201018,68.43,3.195,212.0264684,14.099
28,201019,71.2,3.217,212.1608049,14.099
28,201020,69.49,3.235,212.2951413,14.099
28,201021,77.25,3.21,212.2596586,14.099
28,201022,68.89,3.148,212.2241759,14.099
28,201023,82.44,3.031,212.1886931,14.099
28,201024,91.89,3.039,212.1532104,14.099
28,201025,82.11,3.133,212.1806415,14.099
28,201026,88.32,3.174,212.2552578,14.099
28,201027,93.03,3.195,212.3298742,14.18
28,201028,91.42,3.19,212.4044906,14.18
28,201029,98.23,3.184,212.4713286,14.18
28,201030,100.27,3.202,212.5187208,14.18
28,201031,97.36,3.107,212.5661131,14.18
28,201032,94,3.213,212.6135053,14.18
28,201033,88.06,3.249,212.6608975,14.18
28,201034,93.86,3.131,212.5470304,14.18
28,201035,94.24,3.219,212.4062867,14.18
28,201036,84.17,3.177,212.265543,14.18
28,201037,84.68,3.134,212.1247993,14.18
28,201038,83.5,3.118,212.0645458,14.18
28,201039,82.82,3.029,212.0646599,14.18
28,201040,86.25,3.091,212.064774,14.313
28,201041,72.87,3.103,212.0648881,14.313
28,201042,76.05,3.066,212.1176713,14.313
28,201043,69.9,3.104,212.4864691,14.313
28,201044,62.14,3.106,212.8552668,14.313
28,201045,66.54,3.219,213.2240646,14.313
28,201046,58.84,3.22,213.5928624,14.313
28,201047,59.23,3.251,213.9033115,14.313
28,201048,48.71,3.252,214.190421,14.313
28,201049,44.38,3.131,214.4775305,14.313
28,201050,51.06,3.293,214.7646401,14.313
28,201051,53.82,3.326,215.0156238,14.313
28,201052,53.07,3.326,215.2521573,14.313
28,201101,46.69,3.238,215.4886908,14.313
28,201102,38.69,3.377,215.7252242,14.021
28,201103,44.2,3.402,215.9420631,14.021
28,201104,54.58,3.313,216.1096657,14.021
28,201105,51.79,3.432,216.2772683,14.021
28,201106,46.19,3.438,216.4448709,14.021
28,201107,52.35,3.471,216.6124735,14.021
28,201108,54.4,3.52,216.3834778,14.021
28,201109,49.5,3.62,216.1544822,14.021
28,201110,52.77,3.764,215.9254865,14.021
28,201111,58.8,3.908,215.6964908,14.021
28,201112,65.26,3.782,215.6513538,14.021
28,201113,55.45,3.999,215.7441108,14.021
28,201114,64.68,3.862,215.8368678,13.736
28,201115,65.52,4.093,215.9296249,13.736
28,201116,58.68,3.958,216.0134426,13.736
28,201117,73.17,4.224,216.0749122,13.736
28,201118,69.32,4.241,216.1363819,13.736
28,201119,69.45,4.283,216.1978515,13.736
28,201120,71.98,4.292,216.2593211,13.736
28,201121,67.64,4.259,216.3229307,13.736
28,201122,77.72,4.177,216.386897,13.736
28,201123,72.86,4.121,216.4508632,13.736
28,201124,79.77,4.071,216.5148295,13.736
28,201125,87.89,4.025,216.6944378,13.736
28,201126,90,3.988,217.0282356,13.736
28,201127,90.9,3.932,217.3620333,13.503
28,201128,90.95,3.795,217.6958311,13.503
28,201129,89.15,3.782,218.0048261,13.503
28,201130,92.22,3.884,218.1650042,13.503
28,201131,94.34,3.895,218.3251824,13.503
28,201132,91.66,3.893,218.4853605,13.503
28,201133,92.09,3.791,218.6455387,13.503
28,201134,92.79,3.833,218.8670218,13.503
28,201135,95.66,3.83,219.1130269,13.503
28,201136,94.71,3.888,219.3590319,13.503
28,201137,89.05,4.003,219.605037,13.503
28,201138,77.41,4.008,219.8217928,13.503
28,201139,84,3.879,219.9995495,13.503
28,201140,84.31,3.967,220.1773063,13.503
28,201141,71.49,3.917,220.355063,12.89
28,201142,68.36,3.895,220.5328198,12.89
28,201143,74.1,3.932,220.6258417,12.89
28,201144,68.46,3.817,220.7188636,12.89
28,201145,60.82,3.918,220.8118854,12.89
28,201146,49.81,3.914,220.9049073,12.89
28,201147,55.25,3.903,221.0651993,12.89
28,201148,54.3,3.712,221.275944,12.89
28,201149,53.55,3.791,221.4866886,12.89
28,201150,43.22,3.734,221.6974332,12.89
28,201151,44.34,3.69,221.8498468,12.89
28,201152,46.45,3.631,221.9244858,12.89
28,201153,45.69,3.518,221.9991248,12.89
28,201201,51.48,3.689,222.0737638,12.187
28,201202,49.12,3.747,222.1484028,12.187
28,201203,47.25,3.75,222.2021074,12.187
28,201204,51.48,3.765,222.255812,12.187
28,201205,51.63,3.792,222.3095166,12.187
28,201206,53.32,3.812,222.3632212,12.187
28,201207,52.85,3.871,222.380331,12.187
28,201208,54.18,4.04,222.3828029,12.187
28,201209,53.32,4.268,222.3852748,12.187
28,201210,55.59,4.34,222.3877467,12.187
28,201211,65.49,4.363,222.4009901,12.187
28,201212,57.31,4.128,222.4411622,12.187
28,201213,65.41,4.384,222.4813343,12.187
28,201214,65.1,4.211,222.5215064,11.627
28,201215,65.33,4.344,222.5616784,11.627
28,201216,67.78,4.312,222.5701123,11.627
28,201217,79.04,4.283,222.5785461,11.627
28,201218,77.08,4.261,222.5869799,11.627
28,201219,78.32,4.276,222.5954138,11.627
28,201220,85.56,4.2,222.6751459,11.627
28,201221,84.89,4.383,222.8083518,11.627
28,201222,79.16,4.367,222.9415576,11.627
28,201223,85.88,4.193,223.0747635,11.627
28,201224,86.99,4.234,223.2174395,11.627
28,201225,92.66,4.104,223.4169362,11.627
28,201226,91.52,3.965,223.6164329,11.627
28,201227,90.18,3.855,223.8159296,10.926
28,201228,96.66,3.813,224.0154263,10.926
28,201229,86.58,3.816,224.0598077,10.926
28,201230,94.52,3.859,224.0783366,10.926
28,201231,89.21,3.85,224.0968655,10.926
28,201232,96.96,3.901,224.1153944,10.926
28,201233,95.92,4.092,224.1469028,10.926
28,201234,86.37,4.145,224.1957173,10.926
28,201235,90.83,4.183,224.2445318,10.926
28,201236,89.57,4.214,224.2933463,10.926
28,201237,84.69,4.223,224.3523969,10.926
28,201238,84.02,4.215,224.4728642,10.926
28,201239,82.27,4.056,224.5933316,10.926
28,201240,82.66,4.056,224.7137989,10.199
28,201241,72.79,4.558,224.8342663,10.199
28,201242,69.71,4.539,224.86882,10.199
28,201243,67,4.391,224.8690083,10.199
28,201244,64.27,4.189,224.8691966,10.199
28,201245,66.36,4.041,224.8693849,10.199
28,201246,50.44,3.924,224.9106714,10.199
28,201247,59.12,3.849,225.0547032,10.199
28,201248,58.08,3.671,225.198735,10.199
28,201249,58.88,3.758,225.3427668,10.199
28,201250,50.79,3.557,225.469439,10.199
28,201251,43.88,3.483,225.5527121,10.199
28,201252,44.4,3.57,225.6359852,10.199
28,201301,39.85,3.6,225.7192583,9.91
28,201302,45.64,3.632,225.8025314,9.91
28,201303,37.54,3.635,225.8025314,9.91
28,201304,50.26,3.427,225.8025314,9.91
28,201305,50.59,3.69,211.7526053,9.91
28,201306,56.01,3.885,211.8979935,9.91
28,201307,48.17,4.014,211.9451605,9.91
28,201308,50.62,4.121,211.9759573,9.91
28,201309,49.13,4.199,212.0067542,9.91
28,201310,61.45,3.964,212.037551,9.91
28,201311,62.75,4.194,211.8733316,9.91
28,201312,69.8,4.152,211.6766095,9.91
28,201313,63.91,4.106,211.4798874,9.91
28,201314,70.52,4.088,211.2831653,9.874
28,201315,66.65,4.071,211.1495463,9.874
28,201316,65.4,3.85,211.1000648,9.874
28,201317,71.79,3.979,211.0505833,9.874
28,201318,77.89,3.761,211.0011018,NA
28,201319,71.23,3.779,210.9984585,NA
28,201320,84.48,3.899,211.2768443,NA
28,201321,78.92,3.925,211.5552301,NA
28,201322,82.13,3.919,211.833616,NA
28,201323,90.94,3.879,212.1120018,NA
28,201324,93.19,3.861,212.1096543,NA
28,201325,88.33,3.856,211.9950134,NA
28,201326,90.99,3.871,211.8803726,NA
28,201327,103,3.843,211.7657317,NA
28,201328,93.66,3.827,211.7577954,NA
28,201329,94.8,3.913,211.8921319,NA
28,201330,91.32,3.955,212.0264684,NA
29,201006,25.41,2.878,212.1608049,10.064
29,201007,29.19,2.861,212.2951413,10.064
29,201008,33.01,2.837,212.2596586,10.064
29,201009,37.03,2.843,212.2241759,10.064
29,201010,37.87,2.856,212.1886931,10.064
29,201011,44.48,2.895,212.1532104,10.064
29,201012,47.08,2.924,212.1806415,10.064
29,201013,49.61,2.921,212.2552578,10.064
29,201014,46.01,2.916,212.3298742,10.16
29,201015,58.11,2.939,212.4044906,10.16
29,201016,52.19,2.975,212.4713286,10.16
29,201017,52.09,2.985,212.5187208,10.16
29,201018,52.01,3.025,212.5661131,10.16
29,201019,64.86,3.071,212.6135053,10.16
29,201020,52.04,3.073,212.6608975,10.16
29,201021,61.04,3.051,212.5470304,10.16
29,201022,66.69,2.996,212.4062867,10.16
29,201023,70.54,2.947,212.265543,10.16
29,201024,66.06,2.92,212.1247993,10.16
29,201025,68.18,2.895,212.0645458,10.16
29,201026,75.42,2.9,212.0646599,10.16
29,201027,73.93,2.905,212.064774,10.409
29,201028,80.27,2.896,212.0648881,10.409
29,201029,77.35,2.886,212.1176713,10.409
29,201030,77.96,2.874,212.4864691,10.409
29,201031,77.4,2.882,212.8552668,10.409
29,201032,75.42,2.882,213.2240646,10.409
29,201033,75.8,2.9,213.5928624,10.409
29,201034,74.26,2.886,213.9033115,10.409
29,201035,70.04,2.86,214.190421,10.409
29,201036,76.9,2.825,214.4775305,10.409
29,201037,69.65,2.807,214.7646401,10.409
29,201038,63.54,2.806,215.0156238,10.409
29,201039,66.19,2.808,215.2521573,10.409
29,201040,70.36,2.807,215.4886908,10.524
29,201041,57.37,2.866,215.7252242,10.524
29,201042,56.28,2.968,215.9420631,10.524
29,201043,51.29,3.009,216.1096657,10.524
29,201044,58.78,3.028,216.2772683,10.524
29,201045,45.39,3.028,216.4448709,10.524
29,201046,45.47,3.051,216.6124735,10.524
29,201047,49.67,3.12,216.3834778,10.524
29,201048,45.66,3.16,216.1544822,10.524
29,201049,40.47,3.155,215.9254865,10.524
29,201050,29.48,3.222,215.6964908,10.524
29,201051,31.51,3.229,215.6513538,10.524
29,201052,30.81,3.24,215.7441108,10.524
29,201101,29.54,3.267,215.8368678,10.524
29,201102,33.61,3.283,215.9296249,10.256
29,201103,25.81,3.305,216.0134426,10.256
29,201104,27.85,3.322,216.0749122,10.256
29,201105,21.66,3.333,216.1363819,10.256
29,201106,27.44,3.33,216.1978515,10.256
29,201107,29.94,3.345,216.2593211,10.256
29,201108,36.39,3.353,216.3229307,10.256
29,201109,31.28,3.371,216.386897,10.256
29,201110,34.57,3.527,216.4508632,10.256
29,201111,42.47,3.69,216.5148295,10.256
29,201112,44.43,3.724,216.6944378,10.256
29,201113,39.82,3.714,217.0282356,10.256
29,201114,37.09,3.728,217.3620333,9.966
29,201115,45.47,3.81,217.6958311,9.966
29,201116,49.93,3.913,218.0048261,9.966
29,201117,48.81,4.009,218.1650042,9.966
29,201118,58.25,4.078,218.3251824,9.966
29,201119,54.68,4.168,218.4853605,9.966
